datum,PTE,periode_van,periode_tm,indicatie noodvermogen op,indicatie noodvermogen af,opregelen,Afregelen,prikkelcomponent,Afnemen,invoeden,regeltoestand
05/12/2023,5,01:00,01:15,,,,84.67,0,84.67,84.67,-1
05/12/2023,6,01:15,01:30,,,,83.53,0,83.53,83.53,-1
05/12/2023,7,01:30,01:45,,,,81.3,0,81.3,81.3,-1
05/12/2023,8,01:45,02:00,,,,57.3,0,57.3,57.3,-1
05/12/2023,9,02:00,02:15,,,,42.26,0,42.26,42.26,-1
05/12/2023,10,02:15,02:30,,,,66.3,0,66.3,66.3,-1
05/12/2023,11,02:30,02:45,,,,-7.21,0,-7.21,-7.21,-1
05/12/2023,12,02:45,03:00,,,,-7.21,0,-7.21,-7.21,-1
05/12/2023,13,03:00,03:15,,,,100.67,0,100.67,100.67,-1
05/12/2023,14,03:15,03:30,,,,,0,98.23,98.23,0
05/12/2023,15,03:30,03:45,,,,,0,98.23,98.23,0
05/12/2023,16,03:45,04:00,,,,84.67,0,84.67,84.67,-1
05/12/2023,17,04:00,04:15,,,99.67,100.67,0,99.67,98.23,2
05/12/2023,18,04:15,04:30,,,99.67,,0,99.67,99.67,1
05/12/2023,19,04:30,04:45,,,102.79,,0,102.79,102.79,1
05/12/2023,20,04:45,05:00,,,101.02,,0,101.02,101.02,1
05/12/2023,21,05:00,05:15,,,86.21,,0,86.21,86.21,1
05/12/2023,22,05:15,05:30,,,,,0,98.23,98.23,0
05/12/2023,23,05:30,05:45,,,95.79,,0,95.79,95.79,1
05/12/2023,24,05:45,06:00,,,,,0,93.55,93.55,0
05/12/2023,25,06:00,06:15,,,,,0,98.23,98.23,0
05/12/2023,26,06:15,06:30,,,135.92,,0,135.92,135.92,1
05/12/2023,27,06:30,06:45,,,181.33,,0,181.33,181.33,1
05/12/2023,28,06:45,07:00,,,140.79,,0,140.79,140.79,1
05/12/2023,29,07:00,07:15,,,86.22,,0,86.22,86.22,1
05/12/2023,30,07:15,07:30,,,95.86,,0,95.86,95.86,1
05/12/2023,31,07:30,07:45,,,109.11,,0,109.11,109.11,1
05/12/2023,32,07:45,08:00,,,108.61,,0,108.61,108.61,1
05/12/2023,33,08:00,08:15,,,93.11,,0,93.11,93.11,1
05/12/2023,34,08:15,08:30,,,138.52,,0,138.52,138.52,1
05/12/2023,35,08:30,08:45,,,154.51,,0,154.51,154.51,1
05/12/2023,36,08:45,09:00,,,114.51,,0,114.51,114.51,1
05/12/2023,37,09:00,09:15,,,200.69,,0,200.69,200.69,1
05/12/2023,38,09:15,09:30,,,101.29,,0,101.29,101.29,1
05/12/2023,39,09:30,09:45,,,108.19,,0,108.19,108.19,1
05/12/2023,40,09:45,10:00,,,104.37,,0,104.37,104.37,1
05/12/2023,41,10:00,10:15,,,,100.67,0,100.67,100.67,-1
05/12/2023,42,10:15,10:30,,,,92.29,0,92.29,92.29,-1
05/12/2023,43,10:30,10:45,,,,91.38,0,91.38,91.38,-1
05/12/2023,44,10:45,11:00,,,,97.52,0,97.52,97.52,-1
05/12/2023,45,11:00,11:15,,,101.34,100.67,0,101.34,97.74,2
05/12/2023,46,11:15,11:30,,,191.34,,0,191.34,191.34,1
05/12/2023,47,11:30,11:45,,,187.34,,0,187.34,187.34,1
05/12/2023,48,11:45,12:00,,,189.34,,0,189.34,189.34,1
05/12/2023,49,12:00,12:15,,,601.46,,0,601.46,601.46,1
05/12/2023,50,12:15,12:30,,,135.96,,0,135.96,135.96,1
05/12/2023,51,12:30,12:45,,,102.25,,0,102.25,102.25,1
05/12/2023,52,12:45,13:00,,,98.25,100.67,0,100.67,100.67,-1
05/12/2023,53,13:00,13:15,,,,87.26,0,87.26,87.26,-1
05/12/2023,54,13:15,13:30,,,,92.95,0,92.95,92.95,-1
05/12/2023,55,13:30,13:45,,,,89.45,0,89.45,89.45,-1
05/12/2023,56,13:45,14:00,,,,88.82,0,88.82,88.82,-1
05/12/2023,57,14:00,14:15,,,,92.52,0,92.52,92.52,-1
05/12/2023,58,14:15,14:30,,,,,0,103.99,103.99,0
05/12/2023,59,14:30,14:45,,,,,0,103.88,103.88,0
05/12/2023,60,14:45,15:00,,,,,0,103.73,103.73,0
05/12/2023,61,15:00,15:15,,,,,0,98.76,98.76,0
05/12/2023,62,15:15,15:30,,,95.21,,0,95.21,95.21,1
05/12/2023,63,15:30,15:45,,,95.21,,0,95.21,95.21,1
05/12/2023,64,15:45,16:00,,,,,0,97.76,97.76,0
05/12/2023,65,16:00,16:15,,,112.64,,0,112.64,112.64,1
05/12/2023,66,16:15,16:30,,,115.66,,0,115.66,115.66,1
05/12/2023,67,16:30,16:45,,,106.84,,0,106.84,106.84,1
05/12/2023,68,16:45,17:00,,,153.38,,0,153.38,153.38,1
05/12/2023,69,17:00,17:15,,,232.71,,0,232.71,232.71,1
05/12/2023,70,17:15,17:30,,,146.72,,0,146.72,146.72,1
05/12/2023,71,17:30,17:45,,,192.08,,0,192.08,192.08,1
05/12/2023,72,17:45,18:00,,,133.74,,0,133.74,133.74,1
05/12/2023,73,18:00,18:15,,,116.86,,0,116.86,116.86,1
05/12/2023,74,18:15,18:30,,,139.92,,0,139.92,139.92,1
05/12/2023,75,18:30,18:45,,,116.86,,0,116.86,116.86,1
05/12/2023,76,18:45,19:00,,,191.53,,0,191.53,191.53,1
05/12/2023,77,19:00,19:15,,,250.45,,0,250.45,250.45,1
05/12/2023,78,19:15,19:30,,,207.36,,0,207.36,207.36,1
05/12/2023,79,19:30,19:45,,,124.92,,0,124.92,124.92,1
05/12/2023,80,19:45,20:00,,,,,0,78.34,78.34,0
05/12/2023,81,20:00,20:15,,,,100.67,0,100.67,100.67,-1
05/12/2023,82,20:15,20:30,,,,,0,78.34,78.34,0
05/12/2023,83,20:30,20:45,,,56,,0,56,56,1
05/12/2023,84,20:45,21:00,,,,91.61,0,91.61,91.61,-1
05/12/2023,85,21:00,21:15,,,102.33,94.07,0,102.33,102.33,1
05/12/2023,86,21:15,21:30,,,108.57,,0,108.57,108.57,1
05/12/2023,87,21:30,21:45,,,105,,0,105,105,1
05/12/2023,88,21:45,22:00,,,,,0,78.34,78.34,0
05/12/2023,89,22:00,22:15,,,56,,0,56,56,1
05/12/2023,90,22:15,22:30,,,101.42,,0,101.42,101.42,1
05/12/2023,91,22:30,22:45,,,173.17,,0,173.17,173.17,1
05/12/2023,92,22:45,23:00,,,,,0,78.34,78.34,0
05/12/2023,93,23:00,23:15,,,200,,0,200,200,1
05/12/2023,94,23:15,23:30,,,116.15,,0,116.15,116.15,1
05/12/2023,95,23:30,23:45,,,91.88,,0,91.88,91.88,1
05/12/2023,96,23:45,00:00,,,88.62,,0,88.62,88.62,1
06/12/2023,1,00:00,00:15,,,1853.94,,0,1853.94,1853.94,1
06/12/2023,2,00:15,00:30,,,174.96,,0,174.96,174.96,1
06/12/2023,3,00:30,00:45,,,,,0,92.8,92.8,0
06/12/2023,4,00:45,01:00,,,,,0,92.79,92.79,0
06/12/2023,5,01:00,01:15,,,97.99,,0,97.99,97.99,1
06/12/2023,6,01:15,01:30,,,,,0,96.59,96.59,0
06/12/2023,7,01:30,01:45,,,,,0,95.78,95.78,0
06/12/2023,8,01:45,02:00,,,,79.26,0,79.26,79.26,-1
06/12/2023,9,02:00,02:15,,,,75.52,0,75.52,75.52,-1
06/12/2023,10,02:15,02:30,,,,76.79,0,76.79,76.79,-1
06/12/2023,11,02:30,02:45,,,,75.28,0,75.28,75.28,-1
06/12/2023,12,02:45,03:00,,,,77.44,0,77.44,77.44,-1
06/12/2023,13,03:00,03:15,,,96.36,,0,96.36,96.36,1
06/12/2023,14,03:15,03:30,,,91.11,,0,91.11,91.11,1
06/12/2023,15,03:30,03:45,,,,,0,95.89,95.89,0
06/12/2023,16,03:45,04:00,,,,88.52,0,88.52,88.52,-1
06/12/2023,17,04:00,04:15,,,,85.57,0,85.57,85.57,-1
06/12/2023,18,04:15,04:30,,,,86.26,0,86.26,86.26,-1
06/12/2023,19,04:30,04:45,,,,77.44,0,77.44,77.44,-1
06/12/2023,20,04:45,05:00,,,,83.44,0,83.44,83.44,-1
06/12/2023,21,05:00,05:15,,,,89.44,0,89.44,89.44,-1
06/12/2023,22,05:15,05:30,,,,,0,96.59,96.59,0
06/12/2023,23,05:30,05:45,,,,,0,96.59,96.59,0
06/12/2023,24,05:45,06:00,,,,84.08,0,84.08,84.08,-1
06/12/2023,25,06:00,06:15,,,,67.57,0,67.57,67.57,-1
06/12/2023,26,06:15,06:30,,,91,85.59,0,95.84,85.59,2
06/12/2023,27,06:30,06:45,,,120.44,,0,120.44,120.44,1
06/12/2023,28,06:45,07:00,,,121.51,,0,121.51,121.51,1
06/12/2023,29,07:00,07:15,,,121.51,36.52,0,36.52,36.52,-1
06/12/2023,30,07:15,07:30,,,113.76,85.59,0,113.76,113.76,1
06/12/2023,31,07:30,07:45,,,587.44,,0,587.44,587.44,1
06/12/2023,32,07:45,08:00,,,301.51,,0,301.51,301.51,1
06/12/2023,33,08:00,08:15,,,187.89,,0,187.89,187.89,1
06/12/2023,34,08:15,08:30,,,238.51,,0,238.51,238.51,1
06/12/2023,35,08:30,08:45,,,387.89,,0,387.89,387.89,1
06/12/2023,36,08:45,09:00,,,300,,0,300,300,1
06/12/2023,37,09:00,09:15,,,97.81,,0,97.81,97.81,1
06/12/2023,38,09:15,09:30,,,99.26,,0,99.26,99.26,1
06/12/2023,39,09:30,09:45,,,,,0,120.84,120.84,0
06/12/2023,40,09:45,10:00,,,,90.52,0,90.52,90.52,-1
06/12/2023,41,10:00,10:15,,,97.55,90.52,0,97.55,97.55,1
06/12/2023,42,10:15,10:30,,,95.89,,0,95.89,95.89,1
06/12/2023,43,10:30,10:45,,,97.89,,0,97.89,97.89,1
06/12/2023,44,10:45,11:00,,,,,0,100.78,100.78,0
06/12/2023,45,11:00,11:15,,,201.32,,0,201.32,201.32,1
06/12/2023,46,11:15,11:30,,,108.9,,0,108.9,108.9,1
06/12/2023,47,11:30,11:45,,,102.9,,0,102.9,102.9,1
06/12/2023,48,11:45,12:00,,,97.9,,0,97.9,97.9,1
06/12/2023,49,12:00,12:15,,,,,0,99.78,99.78,0
06/12/2023,50,12:15,12:30,,,,108.67,0,108.67,108.67,-1
06/12/2023,51,12:30,12:45,,,,85.59,0,85.59,85.59,-1
06/12/2023,52,12:45,13:00,,,,81.89,0,81.89,81.89,-1
06/12/2023,53,13:00,13:15,,,,70.21,0,70.21,70.21,-1
06/12/2023,54,13:15,13:30,,,,85.59,0,85.59,85.59,-1
06/12/2023,55,13:30,13:45,,,,140.88,0,140.88,140.88,-1
06/12/2023,56,13:45,14:00,,,95.89,,0,95.89,95.89,1
06/12/2023,57,14:00,14:15,,,110.87,,0,110.87,110.87,1
06/12/2023,58,14:15,14:30,,,185.51,,0,185.51,185.51,1
06/12/2023,59,14:30,14:45,,,121.51,,0,121.51,121.51,1
06/12/2023,60,14:45,15:00,,,115.51,,0,115.51,115.51,1
06/12/2023,61,15:00,15:15,,,115.51,88.79,0,88.79,88.79,-1
06/12/2023,62,15:15,15:30,,,,142.81,0,142.81,142.81,-1
06/12/2023,63,15:30,15:45,,,,,0,98.71,98.71,0
06/12/2023,64,15:45,16:00,,,,,0,120.2,120.2,0
06/12/2023,65,16:00,16:15,,,102.85,,0,102.85,102.85,1
06/12/2023,66,16:15,16:30,,,115.51,,0,115.51,115.51,1
06/12/2023,67,16:30,16:45,,,184.2,,0,184.2,184.2,1
06/12/2023,68,16:45,17:00,,,191.51,,0,191.51,191.51,1
06/12/2023,69,17:00,17:15,,,198.07,82.39,0,198.07,82.39,2
06/12/2023,70,17:15,17:30,,,,100.67,0,100.67,100.67,-1
06/12/2023,71,17:30,17:45,,,,,0,101.3,101.3,0
06/12/2023,72,17:45,18:00,,,,,0,101.3,101.3,0
06/12/2023,73,18:00,18:15,,,,141.5,0,141.5,141.5,-1
06/12/2023,74,18:15,18:30,,,,150.84,0,150.84,150.84,-1
06/12/2023,75,18:30,18:45,,,,,0,101.42,101.42,0
06/12/2023,76,18:45,19:00,,,201.32,,0,201.32,201.32,1
06/12/2023,77,19:00,19:15,,,1853.94,,0,1853.94,1853.94,1
06/12/2023,78,19:15,19:30,,,1853.94,,0,1853.94,1853.94,1
06/12/2023,79,19:30,19:45,,,201.32,,0,201.32,201.32,1
06/12/2023,80,19:45,20:00,,,101.62,,0,101.62,101.62,1
06/12/2023,81,20:00,20:15,,,210.51,,0,210.51,210.51,1
06/12/2023,82,20:15,20:30,,,104.26,,0,104.26,104.26,1
06/12/2023,83,20:30,20:45,,,,,0,78.34,78.34,0
06/12/2023,84,20:45,21:00,,,,,0,81.34,81.34,0
06/12/2023,85,21:00,21:15,,,115.51,,0,115.51,115.51,1
06/12/2023,86,21:15,21:30,,,97.26,,0,97.26,97.26,1
06/12/2023,87,21:30,21:45,,,94.51,,0,94.51,94.51,1
06/12/2023,88,21:45,22:00,,,,100.59,0,100.59,100.59,-1
06/12/2023,89,22:00,22:15,,,,87.59,0,87.59,87.59,-1
06/12/2023,90,22:15,22:30,,,94.85,,0,94.85,94.85,1
06/12/2023,91,22:30,22:45,,,92.42,,0,92.42,92.42,1
06/12/2023,92,22:45,23:00,,,,,0,76.34,76.34,0
06/12/2023,93,23:00,23:15,,,92.51,,0,92.51,92.51,1
06/12/2023,94,23:15,23:30,,,52,,0,52,52,1
06/12/2023,95,23:30,23:45,,,,100.59,0,100.59,100.59,-1
06/12/2023,96,23:45,00:00,,,,75.5,0,75.5,75.5,-1
07/12/2023,1,00:00,00:15,,,,-24.11,0,-24.11,-24.11,-1
07/12/2023,2,00:15,00:30,,,,,0,113,113,0
07/12/2023,3,00:30,00:45,,,,,0,112,112,0
07/12/2023,4,00:45,01:00,,,97.74,,0,97.74,97.74,1
07/12/2023,5,01:00,01:15,,,120.12,,0,120.12,120.12,1
07/12/2023,6,01:15,01:30,,,,,0,110.81,110.81,0
07/12/2023,7,01:30,01:45,,,,,0,114.83,114.83,0
07/12/2023,8,01:45,02:00,,,,,0,94.16,94.16,0
07/12/2023,9,02:00,02:15,,,,,0,94.82,94.82,0
07/12/2023,10,02:15,02:30,,,,89.02,0,89.02,89.02,-1
07/12/2023,11,02:30,02:45,,,,89.02,0,89.02,89.02,-1
07/12/2023,12,02:45,03:00,,,,,0,96.19,96.19,0
07/12/2023,13,03:00,03:15,,,,,0,96.12,96.12,0
07/12/2023,14,03:15,03:30,,,,,0,99.03,99.03,0
07/12/2023,15,03:30,03:45,,,,103.55,0,103.55,103.55,-1
07/12/2023,16,03:45,04:00,,,,83.57,0,83.57,83.57,-1
07/12/2023,17,04:00,04:15,,,,84.59,0,84.59,84.59,-1
07/12/2023,18,04:15,04:30,,,88.12,,0,88.12,88.12,1
07/12/2023,19,04:30,04:45,,,98.12,,0,98.12,98.12,1
07/12/2023,20,04:45,05:00,,,96.12,,0,96.12,96.12,1
07/12/2023,21,05:00,05:15,,,,,0,98.99,98.99,0
07/12/2023,22,05:15,05:30,,,102.63,,0,102.63,102.63,1
07/12/2023,23,05:30,05:45,,,107.49,,0,107.49,107.49,1
07/12/2023,24,05:45,06:00,,,102.63,82.84,0,103.05,82.84,2
07/12/2023,25,06:00,06:15,,,104.01,84.17,0,104.01,104.01,1
07/12/2023,26,06:15,06:30,,,105.17,,0,105.17,105.17,1
07/12/2023,27,06:30,06:45,,,142.17,,0,142.17,142.17,1
07/12/2023,28,06:45,07:00,,,107.63,,0,107.63,107.63,1
07/12/2023,29,07:00,07:15,,,95.01,88.52,0,95.01,88.52,2
07/12/2023,30,07:15,07:30,,,115.63,,0,115.63,115.63,1
07/12/2023,31,07:30,07:45,,,192.63,,0,192.63,192.63,1
07/12/2023,32,07:45,08:00,,,292.17,,0,292.17,292.17,1
07/12/2023,33,08:00,08:15,,,138.87,,0,138.87,138.87,1
07/12/2023,34,08:15,08:30,,,147.02,,0,147.02,147.02,1
07/12/2023,35,08:30,08:45,,,112.63,,0,112.63,112.63,1
07/12/2023,36,08:45,09:00,,,107.11,,0,107.11,107.11,1
07/12/2023,37,09:00,09:15,,,97.11,,0,97.11,97.11,1
07/12/2023,38,09:15,09:30,,,106.94,,0,106.94,106.94,1
07/12/2023,39,09:30,09:45,,,184.11,,0,184.11,184.11,1
07/12/2023,40,09:45,10:00,,,230.97,,0,230.97,230.97,1
07/12/2023,41,10:00,10:15,,,593.85,,0,593.85,593.85,1
07/12/2023,42,10:15,10:30,,,270.45,,0,270.45,270.45,1
07/12/2023,43,10:30,10:45,,,182.11,,0,182.11,182.11,1
07/12/2023,44,10:45,11:00,,,104.94,100.59,0,104.94,104.94,1
07/12/2023,45,11:00,11:15,,,108.94,100.59,0,108.94,96.34,2
07/12/2023,46,11:15,11:30,,,87.35,,0,87.35,87.35,1
07/12/2023,47,11:30,11:45,,,,,0,97.66,97.66,0
07/12/2023,48,11:45,12:00,,,,,0,97.66,97.66,0
07/12/2023,49,12:00,12:15,,,340.74,,0,340.74,340.74,1
07/12/2023,50,12:15,12:30,,,98.74,,0,98.74,98.74,1
07/12/2023,51,12:30,12:45,,,94.95,,0,94.95,94.95,1
07/12/2023,52,12:45,13:00,,,106.01,,0,106.01,106.01,1
07/12/2023,53,13:00,13:15,,,260.49,,0,260.49,260.49,1
07/12/2023,54,13:15,13:30,,,118.56,,0,118.56,118.56,1
07/12/2023,55,13:30,13:45,,,173.56,,0,173.56,173.56,1
07/12/2023,56,13:45,14:00,,,163.58,,0,163.58,163.58,1
07/12/2023,57,14:00,14:15,,,294.24,,0,294.24,294.24,1
07/12/2023,58,14:15,14:30,,,156.08,,0,156.08,156.08,1
07/12/2023,59,14:30,14:45,,,290.66,,0,290.66,290.66,1
07/12/2023,60,14:45,15:00,,,270.44,,0,270.44,270.44,1
07/12/2023,61,15:00,15:15,,,586.66,,0,586.66,586.66,1
07/12/2023,62,15:15,15:30,,,258.48,,0,258.48,258.48,1
07/12/2023,63,15:30,15:45,,,258.49,,0,258.49,258.49,1
07/12/2023,64,15:45,16:00,,,117.07,,0,117.07,117.07,1
07/12/2023,65,16:00,16:15,,,94.6,,0,94.6,94.6,1
07/12/2023,66,16:15,16:30,,,99.74,,0,99.74,99.74,1
07/12/2023,67,16:30,16:45,,,100.6,,0,100.6,100.6,1
07/12/2023,68,16:45,17:00,,,94.52,,0,94.52,94.52,1
07/12/2023,69,17:00,17:15,,,99.74,89.74,0,117.22,89.74,2
07/12/2023,70,17:15,17:30,,,,77.42,0,77.42,77.42,-1
07/12/2023,71,17:30,17:45,,,,76.74,0,76.74,76.74,-1
07/12/2023,72,17:45,18:00,,,,69.91,0,69.91,69.91,-1
07/12/2023,73,18:00,18:15,,,,79.44,0,79.44,79.44,-1
07/12/2023,74,18:15,18:30,,,,92.52,0,92.52,92.52,-1
07/12/2023,75,18:30,18:45,,,,75.91,0,75.91,75.91,-1
07/12/2023,76,18:45,19:00,,,,75.91,0,75.91,75.91,-1
07/12/2023,77,19:00,19:15,,,,135.25,0,135.25,135.25,-1
07/12/2023,78,19:15,19:30,,,90.72,,0,90.72,90.72,1
07/12/2023,79,19:30,19:45,,,95.72,,0,95.72,95.72,1
07/12/2023,80,19:45,20:00,,,,,0,110.96,110.96,0
07/12/2023,81,20:00,20:15,,,,92.96,0,92.96,92.96,-1
07/12/2023,82,20:15,20:30,,,,76.65,0,76.65,76.65,-1
07/12/2023,83,20:30,20:45,,,,74.42,0,74.42,74.42,-1
07/12/2023,84,20:45,21:00,,,,61.42,0,61.42,61.42,-1
07/12/2023,85,21:00,21:15,,,90.72,30.59,0,91.62,30.59,2
07/12/2023,86,21:15,21:30,,,94.62,,0,94.62,94.62,1
07/12/2023,87,21:30,21:45,,,120.72,,0,120.72,120.72,1
07/12/2023,88,21:45,22:00,,,134.87,,0,134.87,134.87,1
07/12/2023,89,22:00,22:15,,,174.31,,0,174.31,174.31,1
07/12/2023,90,22:15,22:30,,,1853.94,,0,1853.94,1853.94,1
07/12/2023,91,22:30,22:45,,,141.65,,0,141.65,141.65,1
07/12/2023,92,22:45,23:00,,,108.01,89.65,0,108.01,89.65,2
07/12/2023,93,23:00,23:15,,,,67.42,0,67.42,67.42,-1
07/12/2023,94,23:15,23:30,,,,65.59,0,65.59,65.59,-1
07/12/2023,95,23:30,23:45,,,,76.11,0,76.11,76.11,-1
07/12/2023,96,23:45,00:00,,,,-37.35,0,-37.35,-37.35,-1
08/12/2023,1,00:00,00:15,,,160.76,-265,0,160.76,-265,2
08/12/2023,2,00:15,00:30,,,109.68,,0,109.68,109.68,1
08/12/2023,3,00:30,00:45,,,,,0,87.77,87.77,0
08/12/2023,4,00:45,01:00,,,,50.59,0,50.59,50.59,-1
08/12/2023,5,01:00,01:15,,,,30.59,0,30.59,30.59,-1
08/12/2023,6,01:15,01:30,,,,,0,87.77,87.77,0
08/12/2023,7,01:30,01:45,,,109.68,,0,109.68,109.68,1
08/12/2023,8,01:45,02:00,,,115.94,,0,115.94,115.94,1
08/12/2023,9,02:00,02:15,,,204.09,,0,204.09,204.09,1
08/12/2023,10,02:15,02:30,,,163.31,,0,163.31,163.31,1
08/12/2023,11,02:30,02:45,,,228.95,,0,228.95,228.95,1
08/12/2023,12,02:45,03:00,,,,,0,88.77,88.77,0
08/12/2023,13,03:00,03:15,,,121.38,,0,121.38,121.38,1
08/12/2023,14,03:15,03:30,,,117.94,,0,117.94,117.94,1
08/12/2023,15,03:30,03:45,,,117.94,,0,117.94,117.94,1
08/12/2023,16,03:45,04:00,,,96.94,50.59,0,50.59,50.59,-1
08/12/2023,17,04:00,04:15,,,,65.59,0,65.59,65.59,-1
08/12/2023,18,04:15,04:30,,,,,0,88.77,88.77,0
08/12/2023,19,04:30,04:45,,,102.53,,0,102.53,102.53,1
08/12/2023,20,04:45,05:00,,,121.94,,0,121.94,121.94,1
08/12/2023,21,05:00,05:15,,,108.84,,0,108.84,108.84,1
08/12/2023,22,05:15,05:30,,,112.53,,0,112.53,112.53,1
08/12/2023,23,05:30,05:45,,,431.43,-81.71,0,431.43,-81.71,2
08/12/2023,24,05:45,06:00,,,,58.33,0,58.33,58.33,-1
08/12/2023,25,06:00,06:15,,,,54.21,0,54.21,54.21,-1
08/12/2023,26,06:15,06:30,,,,67.59,0,67.59,67.59,-1
08/12/2023,27,06:30,06:45,,,,71.21,0,71.21,71.21,-1
08/12/2023,28,06:45,07:00,,,,58.21,0,58.21,58.21,-1
08/12/2023,29,07:00,07:15,,,98.77,59.19,0,98.77,59.19,2
08/12/2023,30,07:15,07:30,,,134.06,,0,134.06,134.06,1
08/12/2023,31,07:30,07:45,,,99.01,,0,99.01,99.01,1
08/12/2023,32,07:45,08:00,,,,,0,92.67,92.67,0
08/12/2023,33,08:00,08:15,,,,86.78,0,86.78,86.78,-1
08/12/2023,34,08:15,08:30,,,,82.59,0,82.59,82.59,-1
08/12/2023,35,08:30,08:45,,,,86.27,0,86.27,86.27,-1
08/12/2023,36,08:45,09:00,,,249.61,86.52,0,249.61,86.52,2
08/12/2023,37,09:00,09:15,,,249.61,86.27,0,86.27,86.27,-1
08/12/2023,38,09:15,09:30,,,,88.52,0,88.52,88.52,-1
08/12/2023,39,09:30,09:45,,,111.23,,0,111.23,111.23,1
08/12/2023,40,09:45,10:00,,,109.23,,0,109.23,109.23,1
08/12/2023,41,10:00,10:15,,,,,0,98.47,98.47,0
08/12/2023,42,10:15,10:30,,,187.08,,0,187.08,187.08,1
08/12/2023,43,10:30,10:45,,,258.49,,0,258.49,258.49,1
08/12/2023,44,10:45,11:00,,,,,0,98.47,98.47,0
08/12/2023,45,11:00,11:15,,,110.01,,0,110.01,110.01,1
08/12/2023,46,11:15,11:30,,,185.85,,0,185.85,185.85,1
08/12/2023,47,11:30,11:45,,,262.7,,0,262.7,262.7,1
08/12/2023,48,11:45,12:00,,,148.35,,0,148.35,148.35,1
08/12/2023,49,12:00,12:15,,,262.9,,0,262.9,262.9,1
08/12/2023,50,12:15,12:30,,,94.78,,0,94.78,94.78,1
08/12/2023,51,12:30,12:45,,,,,0,97.73,97.73,0
08/12/2023,52,12:45,13:00,,,,88.52,0,88.52,88.52,-1
08/12/2023,53,13:00,13:15,,,,89.52,0,89.52,89.52,-1
08/12/2023,54,13:15,13:30,,,108.94,,0,108.94,108.94,1
08/12/2023,55,13:30,13:45,,,108.94,,0,108.94,108.94,1
08/12/2023,56,13:45,14:00,,,93.94,,0,93.94,93.94,1
08/12/2023,57,14:00,14:15,,,94.15,,0,94.15,94.15,1
08/12/2023,58,14:15,14:30,,,94.15,,0,94.15,94.15,1
08/12/2023,59,14:30,14:45,,,,,0,97.41,97.41,0
08/12/2023,60,14:45,15:00,,,,69.59,0,69.59,69.59,-1
08/12/2023,61,15:00,15:15,,,,67.48,0,67.48,67.48,-1
08/12/2023,62,15:15,15:30,,,1853.94,100.67,0,1853.94,97.12,2
08/12/2023,63,15:30,15:45,,,256.3,,0,256.3,256.3,1
08/12/2023,64,15:45,16:00,,,93.57,,0,93.57,93.57,1
08/12/2023,65,16:00,16:15,,,207.35,,0,207.35,207.35,1
08/12/2023,66,16:15,16:30,,,165.12,,0,165.12,165.12,1
08/12/2023,67,16:30,16:45,,,,70.66,0,70.66,70.66,-1
08/12/2023,68,16:45,17:00,,,,84.16,0,84.16,84.16,-1
08/12/2023,69,17:00,17:15,,,,76.66,0,76.66,76.66,-1
08/12/2023,70,17:15,17:30,,,,84.16,0,84.16,84.16,-1
08/12/2023,71,17:30,17:45,,,,94.55,0,94.55,94.55,-1
08/12/2023,72,17:45,18:00,,,,18.67,0,18.67,18.67,-1
08/12/2023,73,18:00,18:15,,,,57.52,0,57.52,57.52,-1
08/12/2023,74,18:15,18:30,,,,50.22,0,50.22,50.22,-1
08/12/2023,75,18:30,18:45,,,,20.5,0,20.5,20.5,-1
08/12/2023,76,18:45,19:00,,,,22.52,0,22.52,22.52,-1
08/12/2023,77,19:00,19:15,,,,80.22,0,80.22,80.22,-1
08/12/2023,78,19:15,19:30,,,,77.22,0,77.22,77.22,-1
08/12/2023,79,19:30,19:45,,,,78.66,0,78.66,78.66,-1
08/12/2023,80,19:45,20:00,,,,67.59,0,67.59,67.59,-1
08/12/2023,81,20:00,20:15,,,,4.67,0,4.67,4.67,-1
08/12/2023,82,20:15,20:30,,,,38.59,0,38.59,38.59,-1
08/12/2023,83,20:30,20:45,,,,52.48,0,52.48,52.48,-1
08/12/2023,84,20:45,21:00,,,121.94,27.48,0,121.94,27.48,2
08/12/2023,85,21:00,21:15,,,121.94,65.59,0,65.59,65.59,-1
08/12/2023,86,21:15,21:30,,,,56.49,0,56.49,56.49,-1
08/12/2023,87,21:30,21:45,,,,2.68,0,2.68,2.68,-1
08/12/2023,88,21:45,22:00,,,,55.83,0,55.83,55.83,-1
08/12/2023,89,22:00,22:15,,,,59.07,0,59.07,59.07,-1
08/12/2023,90,22:15,22:30,,,,-25.59,0,-25.59,-25.59,-1
08/12/2023,91,22:30,22:45,,,,-65.69,0,-65.69,-65.69,-1
08/12/2023,92,22:45,23:00,,,,-188,0,-188,-188,-1
08/12/2023,93,23:00,23:15,,,128.37,-188,0,128.37,128.37,1
08/12/2023,94,23:15,23:30,,,,-36.72,0,-36.72,-36.72,-1
08/12/2023,95,23:30,23:45,,,,-40.52,0,-40.52,-40.52,-1
08/12/2023,96,23:45,00:00,,,,80.59,0,80.59,80.59,-1
09/12/2023,1,00:00,00:15,,,106.85,,0,106.85,106.85,1
09/12/2023,2,00:15,00:30,,,101.29,,0,101.29,101.29,1
09/12/2023,3,00:30,00:45,,,118.94,,0,118.94,118.94,1
09/12/2023,4,00:45,01:00,,,102.4,,0,102.4,102.4,1
09/12/2023,5,01:00,01:15,,,104.58,,0,104.58,104.58,1
